anum,n_terms,n_d,order,degree,n_id,L_H,n_singular,full_fit,prefix_only,n_revisions,n_struct_rev,final_lambda,error,name
A337435,30,,,,,,,False,False,0,0,1.0,,"6*a(n) - 1 is the least prime p of a pair of twin primes p, p + 2, for which the prime gap immediately below p achieves the size 2*A007494(n)."
A028616,30,,,,,,,False,False,0,0,1.0,,Expansion of (theta_3(z)*theta_3(12z)+theta_2(z)*theta_2(12z))^4.
A021903,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of 1/899.
A250647,30,16.0,4.0,1.0,16.0,234.0,0.0,True,False,1,0,0.35294117647058826,,Number of length 3+1 0..n arrays with the sum of the maximum of each adjacent pair multiplied by some arrangement of +-1 equal to zero.
A085932,30,,,,,,,False,False,0,0,1.0,,Numbers k such that (digits of k sorted in ascending order) + (digital sum of k) is a palindrome.
A127246,30,,,,,,,False,False,0,0,1.0,,Row sums of a Thue-Morse related triangle.
A029350,30,,,,,,,False,False,0,0,1.0,,Expansion of 1/((1-x^4)*(1-x^6)*(1-x^7)*(1-x^11)).
A165195,30,,,,,,,False,False,0,0,1.0,,Rows of triangle A165194 tend to this sequence; generated from A000110.
A172990,30,,,,,,,False,False,0,0,1.0,,a(n) is the smallest k such that the two numbers n^3 +- k are primes.
A285524,30,11.0,5.0,1.0,19.0,110.0,1.0,True,False,3,2,0.5527638190954773,,"a(n) is the value d<n/2 maximizing the expression d!*(d + 1)!*2^(n-2*d-1)*stirling2(n-d, d+1), for n>=4."
A266595,30,15.0,6.0,0.0,15.0,54.0,0.0,True,False,1,0,0.22784810126582278,,"Number of OFF (white) cells in the n-th iteration of the ""Rule 37"" elementary cellular automaton starting with a single ON (black) cell."
A122145,30,,,,,,,False,False,0,0,1.0,,Numbers k such that q(k) < M(k) where q(k) is the largest prime divisor of k and M(k) is the largest prime power divisor of k.
A321861,30,13.0,,,,,,False,True,3,2,1.0,,a(n) = A071838(prime(n)).
A010315,30,,,,,,,False,False,0,0,1.0,,Continued fraction for cube root of 87.
A151400,30,,,,,,,False,False,0,0,1.0,,"Number of walks within N^2 (the first quadrant of Z^2) starting at (0,0), ending on the vertical axis and consisting of n steps taken from {(-1, 0), (-1, 1), (0, -1), (1, 1)}."
A156557,30,,,,,,,False,False,0,0,1.0,,Primes of the form Sum_{k=1..m} (m^k mod (m+k)).
A034285,30,,,,,,,False,False,0,0,1.0,,Numbers k such that the decimal part of k^(1/10) starts with a 'nine digits' anagram.
A188048,30,9.0,3.0,0.0,9.0,32.0,0.0,True,False,1,0,0.042723631508678236,,Expansion of (1 - x^2)/(1 - 3*x^2 - x^3).
A338546,30,,,,,,,False,False,0,0,1.0,,"For n > 0, a(n) is the number of 1's among the first T(n) terms of the sequence 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, ..., k 1's, k 0's, where T(n) is the n-th triangular number."
A142978,30,,,,,,,False,False,0,0,1.0,,Table of figurate numbers for the n-dimensional cross polytopes.
A199912,30,,,,,,,False,False,0,0,1.0,,"Number of -n..n arrays x(0..4) of 5 elements with zero sum, and adjacent elements not equal modulo three (with -1 modulo 3 = 2)."
A237596,30,,,,,,,False,False,0,0,1.0,,Convolution triangle of A000958(n+1).
A104161,30,11.0,4.0,0.0,11.0,44.0,0.0,True,False,1,0,0.06223479490806223,,G.f.: x*(1 - x + x^2)/((1-x)^2 * (1 - x - x^2)).
A027083,30,11.0,4.0,0.0,11.0,50.0,0.0,True,False,1,0,0.05336179295624333,,"a(n) = A027082(n, n+2)."
A103125,30,,,,,,,False,False,0,0,1.0,,4-Smith numbers.
A247832,30,,,,,,,False,False,0,0,1.0,,"Least number k such that u(k) - Pi < 1/5^n, where u is defined using the Borchardt-Pfaff algorithm; see Comments."
A181299,30,,,,,,,False,False,0,0,1.0,,"Triangle read by rows: T(n,k) is the number of 2-compositions of n having k columns in which the top entry is equal to the bottom entry (0<=k<=floor(n/2))."
A188219,30,15.0,6.0,2.0,29.0,236.0,1.0,True,False,6,5,0.48065173116089616,,"Positions of 0 in the zero-one sequence [n*r]-[4*r]-[n*r-4*r], where r=sqrt(5), n>=1."
A101283,30,,,,,,,False,False,0,0,1.0,,Inverse permutation to sequence A101267.
A140077,30,,,,,,,False,False,0,0,1.0,,Numbers n such that n and n+1 have 3 distinct prime factors.
A326476,30,,,,,,,False,False,0,0,1.0,,"A(n, k) = (m*k)! [x^k] MittagLefflerE(m, x)^n, for m = 2, n >= 0, k >= 0; square array read by descending antidiagonals."
A034322,30,,,,,,,False,False,0,0,1.0,,McKay-Thompson series of class 71A for Monster.
A159610,30,,,,,,,False,False,0,0,1.0,,"Triangle read by rows, n-th row = n terms of A000255: (1, 3, 11, 53, 309, ...); right border = A000166 starting (1, 2, 9, 44, 265, ...)."
A050872,30,,,,,,,False,False,0,0,1.0,,"a(n) = (1/2)*A050871 (row sums of array T in A050870, periodic binary words)."
A173282,30,,,,,,,False,False,0,0,1.0,,Partial sums of A001190.
A133741,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of offset at which two unit disks overlap by half each's area.
A247868,30,,,,,,,False,False,0,0,1.0,,"Numbers n such that n!3 + 3^5 is prime, where n!3 = n!!! is a triple factorial number (A007661)."
A360631,30,,,,,,,False,False,0,0,1.0,,Number of sets of integer-sided rectangular pieces that can tile a 2 X n rectangle.
A353066,30,,,,,,,False,False,0,0,1.0,,Numbers whose set of divisors contains every digit at least three times.
A337754,30,,,,,,,False,False,0,0,1.0,,"Least prime p such that 2p+1, 2p+3,..., 2p+2n+1 are not prime."
A226173,30,,,,,,,False,False,0,0,1.0,,The number of connected keis (involutory quandles) of order n.
A075718,30,,,,,,,False,False,0,0,1.0,,"1+n+n^s is a prime, s=12."
A112038,30,,,,,,,False,False,0,0,1.0,,The p values which produce new terms in A112037.
A152117,30,,,,,,,False,False,0,0,1.0,,a(n) = n*(n-th prime) + (n+1)*((n+1)-th prime).
A367672,30,,,,,,,False,False,0,0,1.0,,a(n) is the denominator of the probability that the free polyomino with binary code A246521(n+1) appears in the version of the Eden growth model described in A367671 when n square cells have been added.
A128254,30,,,,,,,False,False,0,0,1.0,,Erroneous version of A103450.
A264768,30,8.0,,,,,,False,True,6,5,1.0,,"Number of ""SURROUNDED"" cells after n stages of the ""Ulam-Warburton"" two-dimensional cellular automaton."
A106922,30,,,,,,,False,False,0,0,1.0,,"Primes of the form x^2-xy+15y^2, with x and y nonnegative."
A303678,30,22.0,6.0,2.0,29.0,156.0,1.0,True,False,2,1,0.2139917695473251,,"Number of nX4 0..1 arrays with every element unequal to 0, 1 or 3 king-move adjacent elements, with upper left element zero."
A308485,30,,,,,,,False,False,0,0,1.0,,a(n) is the sum of the integer logs of all integers strictly between prime(n) and prime(n+1).
A089838,30,,,,,,,False,False,0,0,1.0,,Involution of nonnegative integers: row 1 of A089839.
A314945,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.5.84.2 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A155056,30,,,,,,,False,False,0,0,1.0,,Primes p such that number of prime digits of prime(p) > number of nonprime digits of prime(p).
A000441,30,,,,,,,False,False,0,0,1.0,,a(n) = Sum_{k=1..n-1} k*sigma(k)*sigma(n-k).
A345996,30,,,,,,,False,False,0,0,1.0,,First differences of A345995.
A109334,30,,,,,,,False,False,0,0,1.0,,Integers with mutual residues of 9 or more.
A245796,30,,,,,,,False,False,0,0,1.0,,"T(n,k) is the number of labeled graphs of n vertices and k edges that have endpoints, where an endpoint is a vertex with degree 1."
A318809,30,6.0,1.0,1.0,7.0,42.0,1.0,True,False,1,1,0.32558139534883723,,Number of necklace permutations of the multiset of prime indices of n > 1.
A368625,30,7.0,,,,,,False,True,2,1,1.0,,Characteristic function of non-refactorable numbers (A159973).
A247665,30,,,,,,,False,False,0,0,1.0,,a(1)=2; thereafter a(n) is the smallest number >= 2 not yet used which is compatible with the condition that a(n) is relatively prime to the next n terms.
A165856,30,,,,,,,False,False,0,0,1.0,,Totally multiplicative sequence with a(p) = 35.
A054028,30,,,,,,,False,False,0,0,1.0,,"a(n) = first k such that 2^k >= k^n, (for n >= 2, k >= 2)."
A173446,30,,,,,,,False,False,0,0,1.0,,"((n+{0,1})-th prime-1)^2+1 are both primes."
A320973,30,,,,,,,False,False,0,0,1.0,,"Square array A(n,k), n >= 1, k >= 0, read by antidiagonals: A(n,k) = n^k * Product_{p|n, p prime} (1 + 1/p^k)."
A010587,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of cube root of 15.
A083606,30,,,,,,,False,False,0,0,1.0,,Starting positions of strings of three 2's in the decimal expansion of Pi.
A183924,30,,,,,,,False,False,0,0,1.0,,Number of nondecreasing arrangements of n numbers in -6..6 with sum zero and sum of squares not greater than n*42/3.
A068615,30,,,,,,,False,False,0,0,1.0,,Path of a knight's tour on an infinite chessboard.
A087349,30,,,,,,,False,False,0,0,1.0,,a(n) = n + (smallest prime-factor of n+1).
A001524,30,,,,,,,False,False,0,0,1.0,,"Number of stacks, or arrangements of n pennies in contiguous rows, each touching 2 in row below."
A274130,30,,,,,,,False,False,0,0,1.0,,"Irregular triangle T(n,m), numerators of coefficients in a power/Fourier series expansion of the plane pendulum's exact time dependence."
A097646,30,,,,,,,False,False,0,0,1.0,,Numbers n such that n = phi(phi(n) + sigma(n)).
A024918,30,,,,,,,False,False,0,0,1.0,,Partial sums of the sequence of prime powers (A000961).
A199075,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of x<0 satisfying 2*x^2+3*sin(x)=3.
A249336,30,,,,,,,False,False,0,0,1.0,,"a(1) = 1; for n>1, a(n) = number of values k in range 1 .. n-1 such that {sum of prime indices in the prime factorization of a(k)} = {sum of prime indices in the prime factorization of a(n-1)}, both counted with multiplicity."
A345070,30,,,,,,,False,False,0,0,1.0,,Averages of two consecutive even-indexed primes.
A299972,30,,,,,,,False,False,0,0,1.0,,"Lexicographic first sequence of positive integers such that a(n) + a(n+1) has a digit 2, and no term occurs twice."
A276321,30,,,,,,,False,False,0,0,1.0,,"List of B-spline interpolation matrices M(n,i,j) of orders n >= 1 read by rows (0 <= i < n, 0 <= j < n)."
A200590,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of least x>0 satisfying 3*x^2-2*x+2=tan(x).
A031201,30,,,,,,,False,False,0,0,1.0,,Numbers having period-1 7-digitized sequences.
A353269,30,8.0,,,,,,False,True,2,1,1.0,,"a(n) = 1 if A156552(n) is a multiple of 3, otherwise 0."
A119806,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of cos(gamma).
A239139,30,7.0,,,,,,False,True,5,4,1.0,,"The sequence S = a(1), a(2), ... is defined by a(1)=1, if d,e,f are consecutive decimal digits then we do not have d <= e = f, and S is always extended with the smallest integer not yet present in S."
A282988,30,,,,,,,False,False,0,0,1.0,,Triangle of partitions of an n-set into boxes of size >= m.
A037211,30,,,,,,,False,False,0,0,1.0,,Smallest natural number k such that periodic part of 1/sqrt(k) is n (or 0 if no such number exists).
A192301,30,,,,,,,False,False,0,0,1.0,,1-sequence of reduction of the lower Wythoff sequence by x^2 -> x+1.
A132696,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of 6/Pi.
A239545,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of Sum_{k>=0} (-1)^k/((2k+1)*(2k+3)*(2k+5)).
A175095,30,,,,,,,False,False,0,0,1.0,,"Integers of the form (2^j - 1)*(2^k + 1), j >= 0, k >= 0."
A367294,30,7.0,,,,,,False,True,10,9,1.0,,Numbers k such that 4 is the first digit of 2^k.
A087887,30,10.0,1.0,3.0,11.0,62.0,1.0,True,False,2,1,0.06866002214839424,,a(n) = 18*n^3 + 6*n^2.
A220273,30,,,,,,,False,False,0,0,1.0,,"a(n) is the smallest number, such that for all N >= a(n) there are at least n primes between 5*N and 6*N."
A298465,30,,,,,,,False,False,0,0,1.0,,The first of two consecutive heptagonal numbers the sum of which is equal to the sum of two consecutive primes.
A376340,30,,,,,,,False,False,0,0,1.0,,"Sorted positions of first appearances in A057820, the sequence of first differences of prime-powers."
A312347,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.6.272.4 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A318845,30,,,,,,,False,False,0,0,1.0,,"a(n) = Sum_{d|n} (-1)^(n/d+1) * Sum_{j|d} sigma(j), where sigma(j) = sum of divisors of j (A000203)."
A007368,30,,,,,,,False,False,0,0,1.0,,Smallest k such that sigma(x) = k has exactly n solutions.
A154679,30,,,,,,,False,False,0,0,1.0,,Primes p such that the sum of digits of p+2 is a composite number.
A126585,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of solution to exp(-x) = x^4.
A380301,30,,,,,,,False,False,0,0,1.0,,Semiperimeter of the unique primitive Pythagorean triple whose inradius is the n-th odd prime and whose short leg is an even number.
A081856,30,,,,,,,False,False,0,0,1.0,,Numbers k such that 2k-1 divides 2^k-1.
A048276,30,,,,,,,False,False,0,0,1.0,,"a(n) = number of squarefree numbers among C(n,k), k=0..n."
A058280,30,,,,,,,False,False,0,0,1.0,,Continued fraction for square root of Pi.
A122917,30,,,,,,,False,False,0,0,1.0,,"Riordan array (1/(1+x+x^2),x/(1+x)^2)."
A370501,30,,,,,,,False,False,0,0,1.0,,"a(1) = 1, a(2) = 2; for n > 2, a(n) is the smallest unused positive number such that a(n) shares a factor with a(n-1) but sopfr(a(n)) does not share a factor with soprf(a(n-1)), where sopfr(k) is the sum of the primes dividing k, with repetition."
A248608,30,7.0,,,,,,False,True,7,6,1.0,,Numbers k such that A248607(k+1) = A248607(k) + 1.
A024866,30,,,,,,,False,False,0,0,1.0,,"a(n) = s(1)t(n) + s(2)t(n-1) + ... + s(k)t(n-k+1), where k = [ n/2 ], s = (natural numbers), t = A014306."
A090849,30,,,,,,,False,False,0,0,1.0,,"Smallest positive k such that phi(1+k*2^n) <= phi(k*2^n), where phi is Euler's totient function."
A323624,30,,,,,,,False,False,0,0,1.0,,The diagonal of the order of square grid cells touched by a circle expanding from the middle of a cell.
A125076,30,,,,,,,False,False,0,0,1.0,,Triangle with trigonometric properties.
A395643,30,,,,,,,False,False,0,0,1.0,,Numbers k whose largest prime factor exceeds k^(2/3).
A059469,30,,,,,,,False,False,0,0,1.0,,Numbers that are the products of distinct substrings of themselves.
A156608,30,10.0,,,,,,False,True,2,1,1.0,,"Triangle T(n, k, m) = round( t(n,m)/(t(k,m)*t(n-k,m)) ), with T(0, k, m) = 1, where t(n, k) = Product_{j=1..n} A129862(k+1, j), t(n, 0) = n!, and m = 2, read by rows."
A253766,30,,,,,,,False,False,0,0,1.0,,Bisection of A098550.
A002760,30,,,,,,,False,False,0,0,1.0,,Squares and cubes.
A129968,30,,,,,,,False,False,0,0,1.0,,a(n) = sum of digits of A061909(n).
A310887,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.6.273.5 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A078312,30,,,,,,,False,False,0,0,1.0,,"Greatest prime factor of n*rad(n)+1, where rad = A007947 (squarefree kernel)."
A225408,30,,,,,,,False,False,0,0,1.0,,10-adic integer x=.....8457 satisfying x^3 = -7.
A167915,30,,,,,,,False,False,0,0,1.0,,Primes which are the sums of two consecutive nonprimes (A141468).
A130576,30,7.0,,,,,,False,True,5,4,1.0,,Record values in A130571.
A176501,30,,,,,,,False,False,0,0,1.0,,"a(n) = Farey(m; I) where m = Fibonacci(n + 1) and I = [1/n, 1]."
A294659,30,,,,,,,False,False,0,0,1.0,,"Largest number in the orbit of n under iteration of the map A293975: x -> x/2 if even, x + nextprime(x) else."
A229907,30,,,,,,,False,False,0,0,1.0,,"Initial primes in prime quadruplets (p, p+2, p+6, p+8) preceding the maximal gaps in A113404."
A296290,30,,,,,,,False,False,0,0,1.0,,"Solution of the complementary equation a(n) = a(n-1) + a(n-2) + n*b(n-1), where a(0) = 1, a(1) = 4, b(0) = 2, b(1) = 3, and (a(n)) and (b(n)) are increasing complementary sequences."
A140821,30,,,,,,,False,False,0,0,1.0,,"Coefficients of Hodge diamond GCD binomial product 'X' matrices as polynomials: matrix example; M={{2,0,2}. {0,2,0], {2,0,2}: M(d, x, y)= Sum[Sum[If[n == m, GCD[d - 1, m - 1], If[n == d - m + 1, GCD[d - 1, n - 1], 0]]*x^(n - 1)*y^(m - 1), {n, 1, d}], {m, 1, d}] ."
A312291,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.6.236.4 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A206563,30,,,,,,,False,False,0,0,1.0,,"Triangle read by rows: T(n,k) = number of odd/even parts >= k in all partitions of n, if k is odd/even."
A350048,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of 3/8 - 1/e.
A330025,30,11.0,4.0,0.0,11.0,40.0,0.0,True,False,1,0,0.3418803418803419,,"a(n) = (-1)^floor(n/5) * sign(mod(n, 5))."
A151612,30,,,,,,,False,False,0,0,1.0,,"Values of k arising in A160518: numbers k such that (2*k^3 - 1, 2*k^3 + 1) are twin primes."
A392349,30,,,,,,,False,False,0,0,1.0,,"a(n) = Sum_{k=0..floor(3*n/8)} binomial(3*n-7*k,k)."
A313642,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.6.440.3 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A024161,30,6.0,,,,,,False,True,2,2,1.0,,"Number of integer-sided triangles with sides a,b,c, a < b < c, a+b+c = n such that a,b,c are pairwise relatively prime."
A097868,30,6.0,,,,,,False,True,2,2,1.0,,"The n-th group (n>=0) of 16 consecutive terms are the entries, read by rows, of the 4 X 4 matrix A[n]=MA[n-1] (n>=1), where M is the 4 X 4 matrix [[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1], [1, 0, 0, 1]] and A[0] is the 4 X 4 matrix [[1, 1, 1, 1], [1, 1, 1, 2], [1, 1, 2, 3], [1, 2, 3, 4]]."
A129758,30,,,,,,,False,False,0,0,1.0,,"Smallest prime p such that there are primes q and r with the property that p, q and r form an arithmetic progression and their sum is the same as three times the (n+2)-nd prime number."
A256719,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of the location of the near bifurcation cusp in the Zeeman catastrophe machine.
A088084,30,,,,,,,False,False,0,0,1.0,,a(1) = 2; then least palindrome greater than the previous term such that every partial concatenation is a prime.
A111654,30,7.0,,,,,,False,True,7,6,1.0,,n appears n-th composite number times.
A014520,30,6.0,1.0,1.0,7.0,32.0,1.0,True,False,1,1,0.3855421686746988,,Inverse of 511th cyclotomic polynomial.
A014659,30,,,,,,,False,False,0,0,1.0,,Odd numbers that do not divide 2^k + 1 for any k >= 1.
A050866,30,,,,,,,False,False,0,0,1.0,,Numbers n such that 229*2^n-1 is prime.
A336648,30,,,,,,,False,False,0,0,1.0,,"Lexicographically earliest infinite sequence such that a(i) = a(j) => A336476(i) = A336476(j), for all i, j >= 1."
A157679,30,,,,,,,False,False,0,0,1.0,,Number of subtrees of a complete binary tree.
A375057,30,19.0,6.0,1.0,22.0,162.0,0.0,True,False,2,1,0.43902439024390244,,a(n) = least k such that (n*pi)^(2k)/(2 k)! < 1.
A022633,30,,,,,,,False,False,0,0,1.0,,Expansion of Product_{m>=1} (1 + m*q^m)^5.
A110158,30,15.0,6.0,0.0,15.0,60.0,0.0,True,False,1,0,0.06349206349206349,,Expansion of x^4 / ((x+1)*(2*x^3-2*x^2-2*x+1)*(x-1)^2).
A081746,30,15.0,6.0,2.0,29.0,220.0,2.0,True,False,5,4,0.6094182825484764,,"a(1)=1; for n>1, a(n)=a(n-1)-3 if n is already in the sequence, a(n)=a(n-1)+5 otherwise."
A074858,30,9.0,,,,,,False,True,2,1,1.0,,a(n) = a(n-1) + a(n-2) + R(a(n-3)) where a(0) = a(1) = a(2) = 1 and R(n) (A004086) means the reverse of n.
A255313,30,,,,,,,False,False,0,0,1.0,,Triangle read by rows: row n contains the sums of adjacent pairs of terms in row n of A088643.
A316885,30,,,,,,,False,False,0,0,1.0,,"Squares visited by queen moves on a spirally numbered board, always moving to the lowest available unvisited prime square at each step."
A028569,30,9.0,3.0,0.0,9.0,46.0,0.0,True,False,1,0,0.09072978303747535,,a(n) = n*(n + 9).
A197291,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of least x>0 having sin(6x) = sin(2x)^2.
A335800,30,,,,,,,False,False,0,0,1.0,,a(n) is the number of regions formed by n-secting the angles of a decagon.
A191502,30,,,,,,,False,False,0,0,1.0,,"AGM(1,Pi)."
A008147,30,,,,,,,False,False,0,0,1.0,,Coordination sequence T2 for Zeolite Code MEI.
A107180,30,,,,,,,False,False,0,0,1.0,,Primes of the form 2x^2 + 35y^2.
A140727,30,,,,,,,False,False,0,0,1.0,,Expansion of (phi(q) * phi(q^15) - phi(q^3) * phi(q^5)) / 2 in powers of q where phi() is a Ramanujan theta function.
A071320,30,,,,,,,False,False,0,0,1.0,,"Least of four consecutive numbers which are cubefree and not squarefree, i.e., numbers k such that {k, k+1, k+2, k+3} are in A067259."
A126621,30,,,,,,,False,False,0,0,1.0,,Simili-primes of order 6.
A007056,30,,,,,,,False,False,0,0,1.0,,"Let S denote the palindromes in the language {0,1,2}*; a(n) = number of words of length n in the language SS."
A178853,30,,,,,,,False,False,0,0,1.0,,"""Josephus problem"": n persons stand in a circle and eliminate every seventh person counting clockwise until only person a(n) is remaining."
A087947,30,,,,,,,False,False,0,0,1.0,,"Sum of successive remainders in computing Euclidean algorithm for (1, 1/sqrt(-n)) has real and imaginary parts equal."
A057929,30,,,,,,,False,False,0,0,1.0,,"a(0)=2, a(1)=5, a(n) = smallest number such that sequence b(n) = a(n) OR a(n+1) is strictly monotonically increasing."
A231478,30,,,,,,,False,False,0,0,1.0,,Primes whose base-3 representation is also the base-8 representation of a prime.
A133429,30,,,,,,,False,False,0,0,1.0,,Records in A000230.
A253884,30,,,,,,,False,False,0,0,1.0,,Permutation of natural numbers: a(n) = A122111(A243506(n)).
A390615,30,,,,,,,False,False,0,0,1.0,,a(n) = Kronecker symbol (28/n).
A031261,30,6.0,,,,,,False,True,5,5,1.0,,Length of n-th run of digit 1 in A031253.
A306491,30,7.0,,,,,,False,True,3,2,1.0,,Numbers that set a record for the number of distinct prime signatures represented among their divisors (A085082).
A213882,30,7.0,,,,,,False,True,3,2,1.0,,Numbers b such that there is at least one number c and one single-digit number d such that (10^c-d)*10^b-1 and (10^c-d)*10^b+1 are twin primes with 0 < c < 2*b.
A116754,30,16.0,4.0,1.0,16.0,270.0,0.0,True,False,1,0,0.2127659574468085,,"Number of permutations of length n which avoid the patterns 2134, 2143, 4312."
A046364,30,,,,,,,False,False,0,0,1.0,,Odd composite numbers whose sum of prime factors is prime (counted with multiplicity).
A319303,30,6.0,,,,,,False,True,2,2,1.0,,a(n) is the value of the node of the Collatz tree encoded by the number n (see Comments for precise definition).
A301092,30,,,,,,,False,False,0,0,1.0,,Coordination sequence T3 for Zeolite Code IWR.
A279047,30,,,,,,,False,False,0,0,1.0,,"Number k of modular reductions at which the recurrence relation x(i+1) = x(0) mod x(i) terminates with x(k) = 1, where x(0) = prime(n+1), x(1) = prime(n)."
A181973,30,9.0,3.0,0.0,9.0,90.0,0.0,True,False,1,0,0.1468189233278956,,Prime-generating polynomial: a(n) = 16*n^2 - 300*n + 1447.
A145422,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of sum_{n=0..infinity} (-1)^n/(2^(3n)*(3n+1)).
A122820,30,,,,,,,False,False,0,0,1.0,,Array read by rows in which n-th row contains n successive primes with least sum divisible by n.
A258372,30,,,,,,,False,False,0,0,1.0,,Smallest nonnegative number k not starting or ending with the digit 1 that forms a prime when it is sandwiched between n ones to the left of k and n ones to the right of k.
A113081,30,,,,,,,False,False,0,0,1.0,,"Square table T, read by antidiagonals, where T(n,k) gives the number of n-th generation descendents of a node labeled (k), in the tree of 3-tournament sequences, for n>=1."
A245144,30,,,,,,,False,False,0,0,1.0,,Number of n-node unlabeled rooted trees with thickening limbs and root outdegree (branching factor) 4.
A010488,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of square root of 33.
A194030,30,,,,,,,False,False,0,0,1.0,,"Natural interspersion of the Fibonacci sequence (1,2,3,5,8,...), a rectangular array, by antidiagonals."
A309571,30,,,,,,,False,False,0,0,1.0,,"Start with a(1)=1; thereafter the sequence is always extended by adding the n-th digit of the sequence to a(n) if both are of the same parity, otherwise subtracting it."
A292566,30,,,,,,,False,False,0,0,1.0,,"Primes that can be reached with their prime-index, if you start with the prime-index and use iterations of A062028."
A271705,30,,,,,,,False,False,0,0,1.0,,"Triangle read by rows, T(n,k) = Sum_{j=0..n} C(n,j)*L(j,k), L the unsigned Lah numbers A271703, for n>=0 and 0<=k<=n."
A105181,30,,,,,,,False,False,0,0,1.0,,Numbers k such that 2^(2*(k+1)) + 2^k - 1 is prime.
A134932,30,7.0,,,,,,False,True,3,2,1.0,,a(n)=A134928(n)/2.
A238472,30,13.0,5.0,0.0,13.0,128.0,0.0,True,False,1,0,0.12225405921680993,,"a(n) = binomial(5*n+7, 4)/5  for n >= 0."
A209989,30,,,,,,,False,False,0,0,1.0,,(A209988)/4.
A030301,30,15.0,,,,,,False,True,2,1,1.0,,n-th run has length 2^(n-1).
A136062,30,,,,,,,False,False,0,0,1.0,,Mother primes of order 3.
A183050,30,,,,,,,False,False,0,0,1.0,,Sums of knight's moves to points as in A183049.
A329218,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of the fundamental frequency of the note B4 in hertz.
A027575,30,9.0,2.0,1.0,10.0,52.0,0.0,True,False,2,1,0.08681135225375626,,a(n) = n^2 + (n+1)^2 + (n+2)^2 + (n+3)^2.
A198839,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of x>0 satisfying x^2-4*cos(x)=2.
A093290,30,,,,,,,False,False,0,0,1.0,,"If S*2^k - 3 and S*2^k + 3 are primes for k=0 to 2, then a(n) = S/10."
A142385,30,,,,,,,False,False,0,0,1.0,,Primes congruent to 34 mod 47.
A347660,30,,,,,,,False,False,0,0,1.0,,Number of partitions of n into at most 5 powers of 2.
A096941,30,9.0,1.0,2.0,9.0,62.0,0.0,True,False,1,0,0.10048622366288493,,"Fourth column of (1,5)-Pascal triangle A096940."
A102473,30,,,,,,,False,False,0,0,1.0,,"Triangle read by rows. Let S(k) be the sequence defined by F(0)=0, F(1)=1, F(n-1) + (n+k)*F(n) = F(n+1). E.g. S(0) = 0,1,1,3,10,43,225,1393,9976,81201, ... Then S(0), S(1), S(2), ... are written next to each other, vertically, with the initial term of each on the next row down. The order of the terms in the rows are then reversed."
A140079,30,,,,,,,False,False,0,0,1.0,,Numbers n such that n and n+1 have 5 distinct prime factors.
A291259,30,,,,,,,False,False,0,0,1.0,,Minimum number of points of the square lattice falling strictly inside a circle of radius n.
A352386,30,,,,,,,False,False,0,0,1.0,,Lexicographically earliest sequence of distinct positive integers such that the first digit of a(n) + a(n+1) is the n-th digit of the sequence.
A361529,30,,,,,,,False,False,0,0,1.0,,Number of noncrossing partitions of an n-set with distinct block sizes.
A138167,30,9.0,,,,,,False,True,3,2,1.0,,Numbers containing their length in ternary representation.
A276831,30,,,,,,,False,False,0,0,1.0,,"For a lesser p=A001359(n-1), n>=2, of twin primes, let B_k be the sequence defined as A159559 but with initial term k; a(n) is the smallest m such that B_(p+2)(m)-B_p(m) = max_{t>=2} (B_(p+2)(t)-B_p(t))."
A237579,30,,,,,,,False,False,0,0,1.0,,Least prime factor of (2n)! - n! + 1 (= A237580(n)).
