anum,n_terms,n_d,order,degree,n_id,L_H,n_singular,full_fit,prefix_only,n_revisions,n_struct_rev,final_lambda,error,name
A045046,37,,,,,,,False,False,0,0,1.0,,Numbers whose base-4 representation contains exactly one 0 and four 2's.
A126315,60,,,,,,,False,False,0,0,1.0,,Signature-permutation of a Catalan automorphism: composition of A069771 and A125976.
A276913,30,,,,,,,False,False,0,0,1.0,,E.g.f. A(x) satisfies: Series_Reversion( A(x)*exp(x) ) = A(x)*exp(-x).
A327288,39,,,,,,,False,False,0,0,1.0,,"Number of partitions of n into colored blocks of equal parts, such that all colors from a set of size five are used and the colors are introduced in increasing order."
A335075,59,,,,,,,False,False,0,0,1.0,,"Positions of 1's when Kolakoski sequence is grouped into four independent numbers as 1, 2, 11, 22."
A254340,60,,,,,,,False,False,0,0,1.0,,Sum of the distinct prime factors of n plus n+1: a(n) = A008472(n) + n + 1.
A228324,46,,,,,,,False,False,0,0,1.0,,Primes arising from A228323 in order of their appearance.
A140525,43,,,,,,,False,False,0,0,1.0,,"a(1)=2. For n >=2, a(n) = the least integer >= a(n-1) that is not coprime to both a(n-1)+1 and a(n-1)."
A377591,38,,,,,,,False,False,0,0,1.0,,"Powerful numbers k that are not prime powers such that there exist no numbers m such that rad(m) | k and Omega(m) > Omega(k), where rad = A007947 and Omega = A001222."
A352244,32,,,,,,,False,False,0,0,1.0,,Positive integers that can be expressed in at least two ways as (x-y)*(x^3-y^3).
A300284,60,,,,,,,False,False,0,0,1.0,,"Decimal expansion of the probability that a bullet, shot randomly at a cube that is thrown into the air, will pass through the opposite side."
A302690,60,,,,,,,False,False,0,0,1.0,,a(n) is the smallest integer m such that m*n is a sum of two squares but not one.
A044407,39,7,,,,,,False,True,2,1,1.0,,"Numbers n such that string 7,5 occurs in the base 10 representation of n but not of n-1."
A171697,52,,,,,,,False,False,0,0,1.0,,"1 together with pairs of composites of the form (6n-1, 6n+1)."
A292114,31,,,,,,,False,False,0,0,1.0,,List of numbers n such that A039655(n) reaches a new record high.
A165077,60,24,,,,,,False,True,2,1,1.0,,Length of cycle mentioned in A165076.
A343728,36,,,,,,,False,False,0,0,1.0,,Numbers with all digits even whose squares have all but one digit odd.
A313523,50,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.6.502.5 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A318577,60,7,,,,,,False,True,2,1,1.0,,Number of complete multimin tree-factorizations of n.
A294628,60,,,,,,,False,False,0,0,1.0,,a(n) = 8*(sigma(n) - n + (1/2)).
A198369,60,,,,,,,False,False,0,0,1.0,,"Decimal expansion of least x having 4*x^2+4x=cos(x), negated."
A148320,31,,,,,,,False,False,0,0,1.0,,"Number of walks within N^3 (the first octant of Z^3) starting at (0,0,0) and consisting of n steps taken from {(-1, 0, 0), (0, -1, 0), (0, 0, 1), (1, 1, -1)}."
A156722,45,,,,,,,False,False,0,0,1.0,,"Triangle T(n, k, m) = t(n,m)/( t(k,m) * t(n-k,m) ) with T(n, 0, m) = T(n, n, m) = 1, where t(n, m) = Product_{j=1..n} Product_{i=1..j-1} ( 1 - (m+1)*(3*i-2) ) and m = 1, read by rows."
A394629,60,,,,,,,False,False,0,0,1.0,,"Number of pairs of primes (p, q) such that n! = q^2 - p^2."
A281068,60,,,,,,,False,False,0,0,1.0,,"a(1) = 1. a(n) is the smallest natural number that is not already in the sequence such that the name of a(n) in English starts with the letter a(n-1) ends with, and a(n) makes the sequence extendable."
A176514,60,15,6,0,15,52,0,True,False,1,0,0.17869415807560138,,"Period 6: repeat [3, 1, 1, 3, 2, 1]."
A133488,44,,,,,,,False,False,0,0,1.0,,"a(1) = 1. a(n) = a(n-1) + a(m), where m is the largest term of the sequence {a(k)} which is less than n."
A272784,42,,,,,,,False,False,0,0,1.0,,"Partial sums of the number of active (ON, black) cells in n-th stage of growth of two-dimensional cellular automaton defined by ""Rule 533"", based on the 5-celled von Neumann neighborhood."
A213056,60,,,,,,,False,False,0,0,1.0,,"Expansion of chi(x) * f(x^3)^3 in powers of x where chi(), f() are Ramanujan theta functions."
A253443,60,19,,,,,,False,True,2,1,1.0,,Smallest missing number within the first n terms in A109890.
A117505,51,,,,,,,False,False,0,0,1.0,,"Triangle of coefficients for polynomials used for the column g.f.s of triangle A116880, called CM(1,2)."
A394021,60,,,,,,,False,False,0,0,1.0,,"Number of partitions p of n with multiplicity of each part at most 2, satisfying max(p) <= 2 * min(p)."
A078802,60,,,,,,,False,False,0,0,1.0,,"Triangular array T given by T(n,k) = number of 01-words of length n containing k 1's, no three of which are consecutive."
A315994,50,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.4.124.4 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A004544,60,,,,,,,False,False,0,0,1.0,,Expansion of sqrt(2) in base 7.
A287865,60,,,,,,,False,False,0,0,1.0,,"a(n) = gpf(2*a(n-1)+1), with a(1)=1, where gpf = A006530."
A206026,47,,,,,,,False,False,0,0,1.0,,a(n) = smallest number m such that sigma(k) = m has at least n positive solutions k.
A148441,30,,,,,,,False,False,0,0,1.0,,"Number of walks within N^3 (the first octant of Z^3) starting at (0,0,0) and consisting of n steps taken from {(-1, -1, 0), (-1, -1, 1), (-1, 1, 0), (0, 1, 1), (1, 0, -1)}."
A331893,49,,,,,,,False,False,0,0,1.0,,Positive numbers k such that both k and -k are a palindromes in negabinary representation.
A187303,31,,,,,,,False,False,0,0,1.0,,"Number of 8-step one space leftwards or up, two space rightwards or down asymmetric rook's tours on an n X n board summed over all starting positions."
A359227,60,,,,,,,False,False,0,0,1.0,,Number of divisors of 4*n-3 of form 4*k+1.
A328383,60,,,,,,,False,False,0,0,1.0,,"a(n) gives the number of iterations of x -> A003415(x) needed to reach the first number which is either a divisor or multiple of n, but not both at the same time. If no such number can ever be reached, a(n) is 0 (when either n is of the form p^p, or if the iteration would never stop). When the number reached is a divisor of n, a(n) is -1 * iteration count."
A079131,55,,,,,,,False,False,0,0,1.0,,Primes such that iterated sum-of-digits (A038194) is odd.
A178620,60,,,,,,,False,False,0,0,1.0,,Sum of binary digits ( = sum of ternary digits ) of terms in A037301.
A191387,60,,,,,,,False,False,0,0,1.0,,"Triangle read by rows: T(n,k) is the number of dispersed Dyck paths of length n with k valleys at level 0."
A193900,50,,,,,,,False,False,0,0,1.0,,Mirror of the triangle A193899.
A347455,55,,,,,,,False,False,0,0,1.0,,Heinz numbers of integer partitions with non-integer alternating product.
A180194,43,,,,,,,False,False,0,0,1.0,,"Triangle read by rows: T(n,k) is the number of permutations of [n] having k blocks of even length."
A275446,57,,,,,,,False,False,0,0,1.0,,"Triangle read by rows: T(n,k) is the number of compositions of n with parts in {2,1,3,5,7,9,...} and having asymmetry degree equal to k (n>=0; 0<=k<=floor(n/3))."
A102001,30,9,3,0,9,42,0,True,False,1,0,0.034970857618651124,,"A weighted tribonacci, (1,2,4)."
A080702,60,,,,,,,False,False,0,0,1.0,,"a(1)=3; for n>1, a(n) = smallest number > a(n-1) such that the condition ""if n is in the sequence then a(n) is even"" is satisfied."
A374590,55,,,,,,,False,False,0,0,1.0,,Numbers whose maximum exponent in their prime factorization is an evil number (A001969).
A283595,60,,,,,,,False,False,0,0,1.0,,"Triangle read by rows: T(n,k) is the number of Motzkin prefixes (i.e., left factors of Motzkin paths) of length n and height k."
A179531,60,,,,,,,False,False,0,0,1.0,,"a(0)= 0, a(1)= 1; for n>1, a(n) = a(n-2) - min{a(n-1),n} if that number is positive, otherwise a(n) = a(n-2) + max{a(n-1),n}."
A138674,60,,,,,,,False,False,0,0,1.0,,a(n) = prime(n)^5 mod prime(n-1).
A236423,48,,,,,,,False,False,0,0,1.0,,Numbers k such that m^2 + k^2/m^2 is prime for every m|k.
A383705,60,,,,,,,False,False,0,0,1.0,,Numerator of Dirichlet g.f.: Sum_{n>=1} a(n)/n^s = zeta(s)^(2/3).
A335152,60,,,,,,,False,False,0,0,1.0,,Number of vertices in polytope representing the number n.
A264977,60,,,,,,,False,False,0,0,1.0,,"a(0) = 0, a(1) = 1, a(2*n) = 2*a(n), a(2*n+1) = a(n) XOR a(n+1)."
A260589,54,,,,,,,False,False,0,0,1.0,,"Irregular table read by rows: n-th row lists the prime factors of A173426(n), with repetition."
A164876,44,,,,,,,False,False,0,0,1.0,,Record differences for n^2 - phi(n)*sigma(n).
A273464,43,,,,,,,False,False,0,0,1.0,,"The number of tilings of an equilateral triangle of side length n with k lozenges and n^2 - 2*k unit triangles. Triangle T(n, k) with n >= 1 and 0 <= k <= n*(n + 1)/2, read by rows."
A381606,55,,,,,,,False,False,0,0,1.0,,a(n) is the smallest prime number greater than n that contains n as a substring of its digits.
A190032,34,,,,,,,False,False,0,0,1.0,,Number of (n+2) X 10 binary arrays with every 3 X 3 subblock commuting with each horizontal and vertical neighbor 3 X 3 subblock.
A044843,53,,,,,,,False,False,0,0,1.0,,Positive integers having no fewer base-2 runs of even length than odd.
A070304,60,,,,,,,False,False,0,0,1.0,,"a(n) = number of times n^2*k^2/(n^2+k^2) is an integer as k ranges over 0, 1, 2, ..."
A285808,60,,,,,,,False,False,0,0,1.0,,a(n) = smallest k such that (6*k-3)*2^n-1 is prime.
A072106,60,,,,,,,False,False,0,0,1.0,,The number of nontotients (even and odd) in the reduced residue system of n.
A332931,60,,,,,,,False,False,0,0,1.0,,Sum of round(sqrt(d)) where d runs through the divisors of n.
A082568,60,,,,,,,False,False,0,0,1.0,,"First nontrivial square root of unity mod A033949(n); i.e., smallest x > 1 such that x^2 == 1 mod A033949(n)."
A022298,60,,,,,,,False,False,0,0,1.0,,Exactly half of first n terms of A006928 are 1's (not known to be infinite).
A165567,39,,,,,,,False,False,0,0,1.0,,"Primes of the form (p^2 - 1)/8 - p, where p is also a prime."
A139931,42,,,,,,,False,False,0,0,1.0,,Primes of the form 6x^2+55y^2.
A138711,60,,,,,,,False,False,0,0,1.0,,"n-th run has length n-th positive triangular number, with digits 0 and 1 only, starting with 1."
A240179,48,,,,,,,False,False,0,0,1.0,,Number of partitions of n such that (least part) <= (multiplicity of greatest part).
A290326,60,,,,,,,False,False,0,0,1.0,,"Triangle read by rows: T(n,k) is the number of c-nets with n+1 faces and k+1 vertices."
A112789,45,,,,,,,False,False,0,0,1.0,,Primes such that the sum of the predecessor and successor primes is divisible by 11.
A383095,60,,,,,,,False,False,0,0,1.0,,Number of integer partitions of n having exactly one permutation with all equal run-sums.
A054402,41,,,,,,,False,False,0,0,1.0,,Numbers that are the sum of a positive square and a positive cube in more than one way.
A086112,60,15,6,0,15,56,0,True,False,1,0,0.1275626423690205,,Denominator of the mean deviation of a discrete uniform distribution on n elements.
A267764,45,,,,,,,False,False,0,0,1.0,,Numbers whose base-4 representation is a square when read in base 10.
A211006,60,,,,,,,False,False,0,0,1.0,,"Pair (n,p) where n is the sum of adjacent nonprimes and p is the sum of adjacent primes."
A081735,60,,,,,,,False,False,0,0,1.0,,Numbers k such that the k-th Motzkin number == 1 (mod k).
A130125,60,,,,,,,False,False,0,0,1.0,,"Triangle defined by A128174 * A130123, read by rows."
A169916,60,,,,,,,False,False,0,0,1.0,,Squares in carryless arithmetic mod 10 with addition and multiplication of digits both defined to be addition mod 10.
A277160,60,6,,,,,,False,True,1,1,1.0,,Lexicographically least sequence of nonnegative integers that avoids 13/8-powers.
A031967,45,,,,,,,False,False,0,0,1.0,,Numbers with exactly four distinct base-8 digits.
A317083,60,,,,,,,False,False,0,0,1.0,,a(n) is the first term less than the initial 2n+1 in the reduced Collatz trajectory.
A201906,60,,,,,,,False,False,0,0,1.0,,Decimal expansion of the x nearest 0 that satisfies x^2 + 4*x + 2 = e^x.
A220160,31,,,,,,,False,False,0,0,1.0,,Numbers n for which phi(n) = phi(n-1) - phi(n+1).
A311604,50,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.6.300.1 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A112594,60,,,,,,,False,False,0,0,1.0,,Natural function used for generating x^2 and sqrt(x) only using iteration and Q(x) (the characteristic function of sqrt).
A158874,33,10,2,1,10,44,0,True,False,1,0,0.03802938634399308,,a(n) = (n + 4)*(n + 3)*(n + 2)*(n + 1)*n / 5 = 24*A000389(n+4).
A331362,60,,,,,,,False,False,0,0,1.0,,"a(n) is the greatest value of the form s_1 + ... + s_k such that the concatenation of the binary representations of s_1^2, ..., s_k^2 equals the binary representation of n."
A259307,43,,,,,,,False,False,0,0,1.0,,Numbers that belong to at least one amicable multiset.
A176112,49,,,,,,,False,False,0,0,1.0,,Primes that take a prime number of steps to reach 1 under the Collatz function.
A072621,60,,,,,,,False,False,0,0,1.0,,Permutation of natural numbers obtained from the permutation A072088 (one-based).
A351860,50,31,6,1,22,522,0,True,False,1,0,0.49572649572649574,,Number of minimum cyclic edge cuts in the complete graph K_n.
A066478,41,,,,,,,False,False,0,0,1.0,,Numbers having exactly twelve anti-divisors.
A302921,46,,,,,,,False,False,0,0,1.0,,"Values of A000010(m) where gcd(A000010(m), m) equals the number of solutions of A000010(m) = A000010(x), and m is the least solution."
A350579,38,,,,,,,False,False,0,0,1.0,,The first number in A350578 to appear n times.
A309286,60,,,,,,,False,False,0,0,1.0,,"a(0) = 0, a(1) = 1, and for any n > 1, a(n) = Sum_{k > 1} (-1)^k * a(floor(n/k^2))."
A364286,60,,,,,,,False,False,0,0,1.0,,Composite numbers k for which A324644(k)/A324198(k) = 2.
A024308,60,,,,,,,False,False,0,0,1.0,,"a(n) = s(1)t(n) + s(2)t(n-1) + ... + s(k)t(n+1-k), where k=[ (n+1)/2 ], s = (natural numbers >= 2), t = A023532."
A141587,59,,,,,,,False,False,0,0,1.0,,"Nonprimes of the form c(c(c(i)-3)-3)-3, where A002808(i)=c(i)=i-th composite."
A142031,44,,,,,,,False,False,0,0,1.0,,Primes congruent to 27 mod 31.
A216170,33,,,,,,,False,False,0,0,1.0,,Fermat pseudoprimes to base 2 of the form (n^2 + 2*n)/3.
A294582,60,,,,,,,False,False,0,0,1.0,,"Square array A(n,k), n >= 0, k >= 0, read by antidiagonals, where column k is the expansion of Product_{j>=1} 1/(1 - j^k*x^j)^j."
A246955,60,,,,,,,False,False,0,0,1.0,,"Numbers j for which the symmetric representation of sigma(j) has two parts, each of width one."
A158592,36,9,1,2,9,64,0,True,False,1,0,0.05409974640743871,,a(n) = 361*n^2 + 19.
A173012,60,9,3,0,9,30,0,True,False,1,0,0.2158273381294964,,"a(1) = 1, for n >= 2; a(n) = the smallest number h such that sigma(h) = A000203(h) = a(n-1) + 2, a(n) = 0 if no such number exists."
A312385,50,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.4.87.2 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A329647,60,,,,,,,False,False,0,0,1.0,,"Bitwise-XOR of exponents of prime factors of A108951(n), where A108951 is fully multiplicative with a(prime(i)) = prime(i)# = Product_{i=1..i} A000040(i)."
A233999,60,11,,,,,,False,True,2,1,1.0,,"Values of n such that numbers of the form x^2+n*y^2 for some integers x, y cannot have prime factor of 7 raised to an odd power."
A031864,36,,,,,,,False,False,0,0,1.0,,Numbers k such that the period of the continued fraction for sqrt(k) contains exactly 96 ones.
A394735,54,,,,,,,False,False,0,0,1.0,,Primes prime(k) such that prime(k+1) - prime(k) is a perfect power.
A162866,30,,,,,,,False,False,0,0,1.0,,Initial prime of exactly nine consecutive primes congruent to 3 modulo 4.
A331995,60,7,,,,,,False,True,2,1,1.0,,Numbers with at most one distinct prime prime index.
A311597,50,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.6.293.1 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A330312,60,,,,,,,False,False,0,0,1.0,,Gaps between palindromes in base 3: first differences of A014190.
A215604,60,15,,,,,,False,True,2,1,1.0,,"a(0)=0, a(n) = (n + a(floor(n/2))) mod 3."
A073047,60,,,,,,,False,False,0,0,1.0,,Least k such that x(k)=0 where x(1)=n and x(k)=k*floor(x(k-1)/k).
A071441,60,,,,,,,False,False,0,0,1.0,,Sprague-Grundy values for octal game .1113337.
A085936,56,,,,,,,False,False,0,0,1.0,,"Numbers k such that the number resulting from sorting the digits of k in ascending order + the sum of the squares of the digits of k is a palindrome. Or, sortdigits(k) + digitsumsquare(k) is a palindrome."
A152214,60,,,,,,,False,False,0,0,1.0,,"The digits of Pi from BBP modulo 4 as symbols {0,1,2,3} interpreted as groups of symbols {a,b,c} in a 4^3==64 symbol set."
A069527,60,,,,,,,False,False,0,0,1.0,,"Smallest multiple of n with digit sum = 8, or 0 if no such number exists, e.g. a(3k)= 0."
A331464,43,,,,,,,False,False,0,0,1.0,,Numbers k such that k and k + 1 are both binary Smith numbers (A278909).
A386156,43,,,,,,,False,False,0,0,1.0,,"Primes having only {2, 4, 6, 9} as digits."
A240305,50,,,,,,,False,False,0,0,1.0,,Number of partitions p of n such that (maximal multiplicity of the parts of p) < (number of distinct parts of p).
A153146,54,,,,,,,False,False,0,0,1.0,,Numbers n such that 2*n + 19 and 2*n - 19 are prime.
A211899,39,13,3,1,13,64,0,True,False,1,0,0.060320452403393024,,"Number of triangular n X n X n arrays colored with integers 0 upwards introduced in row major order, with no element equal to any neighbor, and containing the value n(n+1)/2-2."
A171492,60,,,,,,,False,False,0,0,1.0,,Numbers that are not divisible by each of their nonzero decimal digits.
A330455,34,,,,,,,False,False,0,0,1.0,,Number of sets of nonempty multisets of nonempty sets of positive integers with total sum n.
